n;port443;familia;especie_subespecie_var;categoria
2714;;Polygonaceae;Ruprechtia glauca;VU
2715;;Polygonaceae;Ruprechtia latifunda;EN
2716;;Polygonaceae;Triplaris physocalyx;EN
2716;;Polygonaceae;Triplaris physocalyx;EN
2716;;Polygonaceae;Triplaris physocalyx;EN
2717;*;Polypodiaceae;Alansmia senilis;CR
2718;*;Polypodiaceae;Ceradenia capillaris;VU
2718;*;Polypodiaceae;Ceradenia capillaris;VU
2718;*;Polypodiaceae;Ceradenia capillaris;VU
2718;*;Polypodiaceae;Ceradenia capillaris;VU
2719;*;Polypodiaceae;Ceradenia glaziovii;EN
2720;*;Polypodiaceae;Ceradenia warmingii;CR
2721;*;Polypodiaceae;Grammitis fluminensis;EN
2721;*;Polypodiaceae;Grammitis fluminensis;EN
2721;*;Polypodiaceae;Grammitis fluminensis;EN
2722;*;Polypodiaceae;Lellingeria brasiliensis;VU
2722;*;Polypodiaceae;Lellingeria brasiliensis;VU
2722;*;Polypodiaceae;Lellingeria brasiliensis;VU
2723;*;Polypodiaceae;Lellingeriaitatimensis;CR
2724;*;Polypodiaceae;Lellingeriatamandarei;EN
2725;*;Polypodiaceae;Moranopteris perpusilla;EN
2726;*;Polypodiaceae;Mycopteris semihirsuta;EN
2727;*;Polypodiaceae;Mycopteris taxifolia;EN
2728;*;Polypodiaceae;Pecluma hoehnei;CR
2729;*;Polypodiaceae;Pecluma insularis;CR
2730;*;Polypodiaceae;Pleopeltisalborufula;EN
2731;*;Polypodiaceae;Pleopeltis monoides;EN
2732;*;Polypodiaceae;Pleopeltis trindadensis;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2733;*;Polypodiaceae;Stenogrammitis limula;CR
2734;*;Polypodiaceae;Stenogrammitis pumila;CR
2735;*;Portulacaceae;Portulaca hatschbachii;EN
2736;*;Pottiaceae;Leptodontium wallisii;VU
2737;;Primulaceae;Cybianthusboissieri;VU
2738;;Primulaceae;Cybianthusgracillimus;CR
2739;*;Primulaceae;Lysimachia barbata;EN
2739;*;Primulaceae;Lysimachia barbata;EN
2740;*;Primulaceae;Lysimachia buxifolia;EN
2740;*;Primulaceae;Lysimachia buxifolia;EN
2740;*;Primulaceae;Lysimachia buxifolia;EN
2741;*;Primulaceae;Myrsine congesta;EN
2742;*;Primulaceae;Myrsineglazioviana;EN
2743;*;Primulaceae;Myrsine villosissima;EN
2744;;Primulaceae;Stylogyneleptantha;EN
2745;;Primulaceae;Stylogynesordida;CR
2746;*;Proteaceae;Euplassa cantareirae;EN
2746;*;Proteaceae;Euplassa cantareirae;EN
2746;*;Proteaceae;Euplassa cantareirae;EN
2746;*;Proteaceae;Euplassa cantareirae;EN
2747;;Proteaceae;Euplassa hoehnei;EN
2747;;Proteaceae;Euplassa hoehnei;EN
2748;*;Proteaceae;Euplassa nebularis;EN
2748;*;Proteaceae;Euplassa nebularis;EN
2748;*;Proteaceae;Euplassa nebularis;EN
2749;;Proteaceae;Euplassa rufa;VU
2750;*;Proteaceae;Euplassa semicostata;EN
2750;*;Proteaceae;Euplassa semicostata;EN
2751;*;Proteaceae;Panopsis multiflora;EN
2752;*;Proteaceae;Roupala asplenioides;EN
2752;*;Proteaceae;Roupala asplenioides;EN
2753;;Proteaceae;Roupala caparoensis;EN
2754;;Proteaceae;Roupala gracilis;EN
2755;;Proteaceae;Roupala longepetiolata;VU
2755;;Proteaceae;Roupala longepetiolata;VU
2755;;Proteaceae;Roupala longepetiolata;VU
2756;;Proteaceae;Roupala pallida;EN
2757;*;Proteaceae;Roupala sculpta;EN
2758;*;Pteridaceae;Adiantumdiphyllum;CR
2759;*;Pteridaceae;Adiantumdiscolor;EN
2760;*;Pteridaceae;Adiantum mynsseniae;EN
2761;*;Pteridaceae;Adiantumpapillosum;EN
2762;*;Pteridaceae;Adiantum tetragonum;EN
2763;*;Pteridaceae;Cheilanthesincisa;EN
2764;*;Pteridaceae;Cheilanthes juergensii;EN
2765;*;Pteridaceae;Cheilanthes regnelliana;EN
2765;*;Pteridaceae;Cheilanthes regnelliana;EN
2766;*;Pteridaceae;Doryopteris quinquelobata;VU
2766;*;Pteridaceae;Doryopteris rediviva;VU
2766;*;Pteridaceae;Doryopteris rediviva;VU
2766;*;Pteridaceae;Doryopteris rediviva;VU
2767;*;Pteridaceae;Doryopteris trilobata;EN
2768;*;Pteridaceae;Jamesonia biardii;EN
2769;*;Pteridaceae;Jamesonia brasiliensis;EN
2770;*;Pteridaceae;Jamesonia cheilanthoides;EN
2771;*;Pteridaceae;Jamesoniainsignis;EN
2772;*;Pteridaceae;Jamesonia rufescens;CR
2773;*;Pteridaceae;Lytoneuron crenulans;EN
2773;*;Pteridaceae;Lytoneuron itatiaiense;EN
2774;*;Pteridaceae;Bernardia allemii;VU
2775;*;Pteridaceae;Lytoneuron rosenstockii;EN
2775;*;Pteridaceae;Lytoneuron rosenstockii;EN
2776;*;Pteridaceae;Lytoneuronrufum;EN
2777;*;Pteridaceae;Lytoneuronsubsimplex;EN
2778;*;Pteridaceae;Lytoneurontijucanum;EN
2779;*;Pteridaceae;Ormopteriscymbiformis;EN
2780;*;Pteridaceae;Ormopteris gleichenioides;EN
2781;*;Pteridaceae;Pteris congesta;EN
2782;*;Pteridaceae;Pteris limae;CR
2783;;Quiinaceae;Lacunaria sampaioi;EN
2784;*;Rhamnaceae;Colletia exserta;EN
2785;*;Rhamnaceae;Colletia paradoxa;EN
2785;*;Rhamnaceae;Colletia paradoxa;EN
2785;*;Rhamnaceae;Colletia paradoxa;EN
2786;*;Rhamnaceae;Discaria americana;VU
2786;*;Rhamnaceae;Discaria americana;VU
2786;*;Rhamnaceae;Discaria americana;VU
2787;*;Rhamnaceae;Gouania corylifolia;VU
2788;*;Rhamnaceae;Gouania inornata;EN
2789;*;Rhamnaceae;Rhamnidiumglabrum;VU
2790;;Rhamnaceae;Sarcomphalus glaziovii;EN
2790;;Rhamnaceae;Sarcomphalus glaziovii;EN
2791;*;Rhamnaceae;Scutiaarenicola;EN
2792;*;Ricciaceae;Riccia ridleyi;CR
2793;;Rubiaceae;Alibertia curviflora;EN
2794;;Rubiaceae;Alibertia duckei;EN
2795;*;Rubiaceae;Alseis involuta;VU
2796;;Rubiaceae;Alseis sertaneja;EN
2797;;Rubiaceae;Appunia aurantiaca;EN
2798;;Rubiaceae;Bathysasylvestrae;EN
2799;*;Rubiaceae;Bradea anomala;EN
2800;*;Rubiaceae;Bradeabicornuta;CR
2801;;Rubiaceae;Bradea borrerioides;EN
2801;;Rubiaceae;Bradea borrerioides;EN
2802;;Rubiaceae;Bradeabrasiliensis;EN
2803;*;Rubiaceae;Bradea montana;CR
2804;;Rubiaceae;Calycophyllum papillosum;EN
2805;*;Rubiaceae;Carapicheaipecacuanha;VU
2806;*;Rubiaceae;Chiococca insularis;CR
2807;;Rubiaceae;Chomelia estrellana;EN
2808;;Rubiaceae;Chomelia polyantha;EN
2808;;Rubiaceae;Chomelia polyantha;EN
2808;;Rubiaceae;Chomelia polyantha;EN
2809;;Rubiaceae;Chomeliasericea;EN
2810;;Rubiaceae;Chomelia tristis;EN
2811;;Rubiaceae;Cordiera hadrantha;EN
2811;;Rubiaceae;Cordiera hadrantha;EN
2811;;Rubiaceae;Cordiera hadrantha;EN
2812;;Rubiaceae;Chomelia transiens;VU
2813;;Rubiaceae;Coussarea ampla;VU
2814;;Rubiaceae;Coussareaandrei;EN
2815;*;Rubiaceae;Coussareabocainae;EN
2816;;Rubiaceae;Coussarea capitata;EN
2817;;Rubiaceae;Coussareafriburgensis;EN
2818;;Rubiaceae;Coussarea machadoana;EN
2818;;Rubiaceae;Coussarea machadoana;EN
2818;;Rubiaceae;Coussarea machadoana;EN
2818;;Rubiaceae;Coussarea machadoana;EN
2819;;Rubiaceae;Coussareamegistophylla;EN
2820;;Rubiaceae;Coussarea strigosipes;EN
2821;;Rubiaceae;Coussarea viridis;EN
2822;;Rubiaceae;Duroia valesca;VU
2823;;Rubiaceae;Faramea atlantica;VU
2823;;Rubiaceae;Faramea atlantica;VU
2823;;Rubiaceae;Faramea atlantica;VU
2823;;Rubiaceae;Faramea atlantica;VU
2824;*;Rubiaceae;Faramea bahiensis;VU
2825;;Rubiaceae;Farameabicolor;VU
2826;;Rubiaceae;Faramea bahiensis;EN
2827;;Rubiaceae;Faramea calyciflora;CR
2828;;Rubiaceae;Farameacampanularis;EN
2829;;Rubiaceae;Faramea fallax;EN
2830;;Rubiaceae;Faramea heteromera;VU
2831;;Rubiaceae;Farameaintercedens;CR
2832;;Rubiaceae;Faramealeucocalyx;EN
2833;*;Rubiaceae;Farameaparatiensis;EN
2834;;Rubiaceae;Faramea tinguana;CR
2835;;Rubiaceae;Ferdinandusa hirsuta;EN
2836;*;Rubiaceae;Galianthe elegans;VU
2837;;Rubiaceae;Galianthe polygonoides;EN
2838;;Rubiaceae;Galianthe souzae;CR
2839;*;Rubiaceae;Galianthe vaginata;EN
2840;*;Rubiaceae;Galium diphyllum;CR
2840;*;Rubiaceae;Galium diphyllum;CR
2840;*;Rubiaceae;Galium diphyllum;CR
2840;*;Rubiaceae;Galium diphyllum;CR
2840;*;Rubiaceae;Galium diphyllum;CR
2841;*;Rubiaceae;Galium rubidiflorum;CR
2842;*;Rubiaceae;Galium shepherdii;CR
2843;;Rubiaceae;Guettarda blanchetiana;VU
2844;;Rubiaceae;Guettardadivaricata;EN
2845;;Rubiaceae;Guettarda grazielae;EN
2845;;Rubiaceae;Guettarda grazielae;EN
2845;;Rubiaceae;Guettarda grazielae;EN
2845;;Rubiaceae;Guettarda grazielae;EN
2846;*;Rubiaceae;Hindsiaglabra;CR
2847;*;Rubiaceae;Hindsiaibitipocensis;CR
2848;;Rubiaceae;Ixora bahiensis;EN
2849;;Rubiaceae;Ixoraheterophylla;EN
2850;;Rubiaceae;Ixorapilosostyla;EN
2851;;Rubiaceae;Keriantheralongiflora;VU
2852;;Rubiaceae;Kerianthera preclara;EN
2853;*;Rubiaceae;Manettia campanulacea;CR
2854;*;Rubiaceae;Manettia pauciflora;EN
2855;;Rubiaceae;Manettia pedunculata;VU
2856;*;Rubiaceae;Melanopsidiumnigrum;VU
2857;*;Rubiaceae;Mitracarpus anthospermoides;EN
2858;*;Rubiaceae;Mitracarpus eritrichoides;EN
2859;*;Rubiaceae;Mitracarpus rigidifolius;VU
2860;*;Rubiaceae;Pagameaharleyi Steyerm.;VU
2861;*;Rubiaceae;Palicourea fulgens;VU
2862;;Rubiaceae;Parachimarrhis breviloba;EN
2862;;Rubiaceae;Parachimarrhis breviloba;EN
2863;;Rubiaceae;Posoqueria bahiensis;VU
2863;;Rubiaceae;Posoqueria bahiensis;VU
2864;;Rubiaceae;Posoqueria palustris;EN
2865;;Rubiaceae;Psychotria caudata;VU
2866;;Rubiaceae;Psychotria clavipes;EN
2867;;Rubiaceae;Psychotria fluminensis;VU
2867;;Rubiaceae;Psychotria fluminensis;VU
2867;;Rubiaceae;Psychotria fluminensis;VU
2868;;Rubiaceae;Psychotriaformosa;VU
2869;;Rubiaceae;Psychotria glaziovii;VU
2870;*;Rubiaceae;Psychotrialoefgrenii;EN
2871;*;Rubiaceae;Psychotria microcarpa;EN
2872;*;Rubiaceae;Psychotria opaca;EN
2873;;Rubiaceae;Psychotriasubspathacea;VU
2874;;Rubiaceae;Psychotria tenuinervis;EN
2875;;Rubiaceae;Psychotria ulei;EN
2876;;Rubiaceae;Randiahebecarpa;EN
2877;;Rubiaceae;Randia itatiaiae;CR
2878;;Rubiaceae;Remijia asperula;VU
2879;;Rubiaceae;Retiniphyllum chloranthum;VU
2880;;Rubiaceae;Retiniphyllumpilosum;EN
2881;*;Rubiaceae;Richardiaschumannii;EN
2882;*;Rubiaceae;Riodoceapulcherrima;EN
2883;;Rubiaceae;Rudgea amazonica;VU
2884;;Rubiaceae;Rudgea bracteata;EN
2885;*;Rubiaceae;Rudgeacoronatasubsp. saint-hilairei;CR
2886;*;Rubiaceae;Rudgea corymbulosa;EN
2887;*;Rubiaceae;Rudgea erythrocarpa;EN
2888;;Rubiaceae;Rudgeahileiabaiana;EN
2889;*;Rubiaceae;Rudgea insignis;VU
2890;*;Rubiaceae;Rudgeajasminoidessubsp. nervosa;VU
2891;;Rubiaceae;Rudgea mouririoides;EN
2892;;Rubiaceae;Rudgea nobilis;EN
2893;;Rubiaceae;Rudgea obtusa;VU
2894;*;Rubiaceae;Rudgea nobilis;CR
2895;;Rubiaceae;Rudgea nivosa;VU
2895;;Rubiaceae;Rudgea palicoureoides;VU
2896;*;Rubiaceae;Rudgeaparquioidessubsp. caprifolium;CR
2897;*;Rubiaceae;Rudgeaparquioidessubsp.hirsutissima;EN
2898;*;Rubiaceae;Rudgea parquioides;CR
2899;*;Rubiaceae;Rudgea sessilis subsp. cipoana;EN
2900;;Rubiaceae;Rudgea vellerea;VU
2901;*;Rubiaceae;Rustiaangustifolia;EN
2902;;Rubiaceae;Rustia gracilis;EN
2903;;Rubiaceae;Rustia simpsonii;EN
2904;;Rubiaceae;Salzmannia arborea;VU
2905;;Rubiaceae;Simira eliezeriana;EN
2906;*;Rubiaceae;Simiragrazielae;CR
2907;*;Rubiaceae;Simirahatschbachiorum;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2908;;Rubiaceae;Simira hexandra;EN
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2909;;Rubiaceae;Simira paraensis;VU
2910;;Rubiaceae;Simira walteri;EN
2911;*;Rubiaceae;Staeliahatschbachii;EN
2912;;Rubiaceae;Standleya erecta;CR
2913;*;Rubiaceae;Standleya kuhlmanni;EN
2914;;Rubiaceae;Standleya limae;CR
2915;;Rubiaceae;Warszewiczia longistaminea;EN
2916;*;Rutaceae;Andreadoxa flava;CR
2917;;Rutaceae;Angostura quinquefolia;VU
2917;;Rutaceae;Angostura quinquefolia;VU
2918;;Rutaceae;Conchocarpus adenantherus;EN
2919;;Rutaceae;Conchocarpusalbiflorus;EN
2920;*;Rutaceae;Conchocarpus bellus;CR
2921;*;Rutaceae;Conchocarpus cauliflorus;CR
2922;*;Rutaceae;Conchocarpuscoeruleus;EN
2923;;Rutaceae;Conchocarpus furcatus;CR
2924;;Rutaceae;Conchocarpus grandiflorus;EN
2925;;Rutaceae;Conchocarpus hamadryadicus;VU
2926;;Rutaceae;Conchocarpus macrocarpus;EN
2927;*;Rutaceae;Conchocarpus marginatus;CR
2928;;Rutaceae;Conchocarpus minutiflorus;CR
2929;;Rutaceae;Conchocarpus ovatus;VU
2930;;Rutaceae;Conchocarpus santosii;CR
2931;;Rutaceae;Conchocarpus sordidus;CR
2932;*;Rutaceae;Esenbeckia irwiniana;EN
2933;;Rutaceae;Esenbeckia oligantha;EN
2933;;Rutaceae;Esenbeckia oligantha;EN
2933;;Rutaceae;Esenbeckia oligantha;EN
2934;*;Rutaceae;Euxylophora paraensis;EN
2934;*;Rutaceae;Euxylophora paraensis;EN
2934;*;Rutaceae;Euxylophora paraensis;EN
2934;*;Rutaceae;Euxylophora paraensis;EN
2935;*;Rutaceae;Galipea carinata;CR
2936;;Rutaceae;Galipea revoluta;EN
2937;;Rutaceae;Hortia superba;VU
2938;*;Rutaceae;Metrodorea maracasana;VU
2939;;Rutaceae;Neoraputia calliantha;EN
2940;*;Rutaceae;Pilocarpus alatus;EN
2941;;Rutaceae;Pilocarpus carajaensis;EN
2942;;Rutaceae;Pilocarpus grandiflorus;VU
2942;;Rutaceae;Pilocarpus grandiflorus;VU
2942;;Rutaceae;Pilocarpus grandiflorus;VU
2943;*;Rutaceae;Pilocarpus jaborandi;EN
2943;*;Rutaceae;Pilocarpus jaborandi;EN
2943;*;Rutaceae;Pilocarpus jaborandi;EN
2944;*;Rutaceae;Pilocarpus microphyllus;VU
2945;;Rutaceae;Pilocarpus sulcatus;EN
2945;;Rutaceae;Pilocarpus sulcatus;EN
2946;*;Rutaceae;Pilocarpus trachylophus;EN
2947;*;Rutaceae;Raulinoa echinata;VU
2948;*;Rutaceae;Spirantheraspeciosa;CR
2949;;Rutaceae;Ticorea froesii;VU
2949;;Rutaceae;Ticorea froesii;VU
2950;;Rutaceae;Zanthoxylumretusum;EN
2951;;Rutaceae;Zanthoxylum unifoliolatum;EN
2952;;Sabiaceae;Meliosma chartacea;VU
2953;;Sabiaceae;Meliosma itatiaiae;VU
2953;;Sabiaceae;Meliosma itatiaiae;VU
2953;;Sabiaceae;Meliosma itatiaiae;VU
2954;*;Salicaceae;Abatia angeliana;VU
2955;;Salicaceae;Abatia microphylla;EN
2956;;Salicaceae;Banara trinitatis;CR
2957;;Salicaceae;Casearia catharinensis;EN
2958;;Salicaceae;Casearia murceana;VU
2958;;Salicaceae;Casearia murceana;VU
2958;;Salicaceae;Casearia murceana;VU
2958;;Salicaceae;Casearia murceana;VU
2958;;Salicaceae;Casearia murceana;VU
2959;;Salicaceae;Xylosma glaberrima;VU
2959;;Salicaceae;Xylosma glaberrima;VU
2959;;Salicaceae;Xylosma glaberrima;VU
2960;*;Santalaceae;Acanthosyris paulo-alvinii;CR
2961;;Sapindaceae;Alatococcus siqueirae;EN
2962;;Sapindaceae;Allophylus heterophyllus;VU
2963;;Sapindaceae;Cupania crassifolia;EN
2964;;Sapindaceae;Cupania fluminensis;EN
2965;;Sapindaceae;Cupania moraesiana;CR
2966;;Sapindaceae;Cupania radlkoferi;CR
2967;;Sapindaceae;Cupania schizoneura;CR
2968;;Sapindaceae;Matayba cristae;VU
2969;*;Sapindaceae;Melicoccus espiritosantensis;EN
2970;;Sapindaceae;Paullinia marginata;EN
2971;;Sapindaceae;Porocystis acuminata;EN
2972;*;Sapindaceae;Serjaniadivaricocca;CR
2973;;Sapindaceae;Serjaniafluminensis;EN
2974;*;Sapindaceae;Serjaniahatschbachii;CR
2975;;Sapindaceae;Serjanialittoralis;EN
2976;;Sapindaceae;Serjania tenuis;VU
2977;;Sapindaceae;Talisia ghilleana;EN
2978;;Sapindaceae;Talisia granulosa;CR
2979;;Sapindaceae;Talisiaparviflora;VU
2980;;Sapindaceae;Toulicia stans;CR
2981;;Sapindaceae;Toulicia subsquamulata;VU
2981;;Sapindaceae;Toulicia subsquamulata;VU
2981;;Sapindaceae;Toulicia subsquamulata;VU
2981;;Sapindaceae;Toulicia subsquamulata;VU
2982;*;Sapindaceae;Urvillea glabra;VU
2983;*;Sapotaceae;Chrysophyllum imperiale;EN
2983;*;Sapotaceae;Chrysophyllum imperiale;EN
2983;*;Sapotaceae;Chrysophyllum imperiale;EN
2984;;Sapotaceae;Chrysophyllum wilsonii;EN
2985;*;Sapotaceae;Manilkara dardanoi;CR
2986;*;Sapotaceae;Manilkara decrescens;VU
2987;*;Sapotaceae;Manilkara maxima;EN
2988;*;Sapotaceae;Micropholis splendens;EN
2989;;Sapotaceae;Pouteria atlantica;CR
2990;*;Sapotaceae;Pouteria bapeba;EN
2991;*;Sapotaceae;Pouteria bullata;EN
2992;*;Sapotaceae;Pouteria butyrocarpa;CR
2992;*;Sapotaceae;Pouteria butyrocarpa;CR
2993;;Sapotaceae;Pouteria citriodora;EN
2994;*;Sapotaceae;Pouteria coelomatica;EN
2995;;Sapotaceae;Pouteria confusa;EN
2996;;Sapotaceae;Pouteria erythrochrysa;VU
2997;;Sapotaceae;Pouteria flavilatex;EN
2998;;Sapotaceae;Pouteria freitasii;VU
2999;*;Sapotaceae;Pouteria macahensis;EN
3000;;Sapotaceae;Pouteria maxima;VU
3001;;Sapotaceae;Pouteria multiflora;EN
3002;;Sapotaceae;Pouteria pentamera;EN
3003;;Sapotaceae;Pouteria resinosa;EN
3004;;Sapotaceae;Pouteriastylifera;EN
3005;;Sapotaceae;Pouteria velutinicarpa;CR
3006;*;Sapotaceae;Pradosia granulosa;EN
3006;*;Sapotaceae;Pradosia granulosa;EN
3007;*;Sapotaceae;Pradosia kuhlmannii;EN
3008;;Sapotaceae;Pradosia lahoziana;CR
3009;;Sapotaceae;Chromolucuma apiculata;EN
3010;;Sapotaceae;Pradosia restingae;EN
3011;*;Sapotaceae;Sarcaulus vestitus;VU
3012;*;Scrophulariaceae;Buddleja speciosissima;EN
3012;*;Scrophulariaceae;Buddleja speciosissima;EN
3012;*;Scrophulariaceae;Buddleja speciosissima;EN
3013;*;Selaginellaceae;Selaginellamendoncae;VU
3014;;Seligeriaceae;Brachydontium notorogenes;CR
3015;*;Simaroubaceae;Castela tweedii;EN
3016;;Simaroubaceae;Homalolepiscavalcantei;EN
3017;;Simaroubaceae;Homalolepisdocensis;CR
3018;;Simaroubaceae;Homalolepisfloribunda;CR
3019;*;Simaroubaceae;Homalolepisglabra;VU
3020;;Simaroubaceae;Homalolepisinsignis;EN
3021;;Simaroubaceae;Homalolepismaiana;CR
3022;;Simaroubaceae;Homalolepisplanaltina;CR
3023;;Simaroubaceae;Homalolepispumila;VU
3024;*;Simaroubaceae;Homalolepissalubris;CR
3025;*;Simaroubaceae;Homalolepissuaveolens;CR
3026;*;Simaroubaceae;Homalolepis warmingiana;EN
3027;*;Smilacaceae;Smilax lappacea;EN
3027;*;Smilacaceae;Smilax lappacea;EN
3027;*;Smilacaceae;Smilax lappacea;EN
3027;*;Smilacaceae;Smilax lappacea;EN
3027;*;Smilacaceae;Smilax lappacea;EN
3028;*;Smilacaceae;Smilax lutescens;EN
3028;*;Smilacaceae;Smilax lutescens;EN
3028;*;Smilacaceae;Smilax lutescens;EN
3029;*;Smilacaceae;Smilax muscosa;VU
3030;*;Smilacaceae;Smilax spicata;EN
3030;*;Smilacaceae;Smilax spicata;EN
3030;*;Smilacaceae;Smilax spicata;EN
3031;*;Smilacaceae;Smilax subsessiliflora;EN
3031;*;Smilacaceae;Smilax subsessiliflora;EN
3031;*;Smilacaceae;Smilax subsessiliflora;EN
3031;*;Smilacaceae;Smilax subsessiliflora;EN
3032;;Solanaceae;Athenaea angustifolia;EN
3033;;Solanaceae;Athenaea sellowiana;EN
3034;*;Solanaceae;Calibrachoaeglandulata;EN
3035;*;Solanaceae;Calibrachoa elegans;EN
3036;*;Solanaceae;Calibrachoa humilis;EN
3037;*;Solanaceae;Calibrachoaspathulata;VU
3038;;Solanaceae;Capsicumfriburgense;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3039;*;Solanaceae;Lycianthes repens;EN
3040;*;Solanaceae;Nicotiana mutabilis;VU
3041;*;Solanaceae;Nierembergiapinifolia;CR
3042;*;Solanaceae;Petunia bonjardinensis;EN
3042;*;Solanaceae;Petunia bonjardinensis;EN
3043;*;Solanaceae;Petunia exserta;EN
3044;*;Solanaceae;Petunia mantiqueirensis;EN
3045;*;Solanaceae;Petunia reitzii;CR
3046;*;Solanaceae;Petunia saxicola;CR
3047;*;Solanaceae;Schwenckia curviflora;EN
3047;*;Solanaceae;Schwenckia curviflora;EN
3047;*;Solanaceae;Schwenckia curviflora;EN
3047;*;Solanaceae;Schwenckia curviflora;EN
3047;*;Solanaceae;Schwenckia curviflora;EN
3047;*;Solanaceae;Schwenckia curviflora;EN
3048;*;Solanaceae;Schwenckia nova-veneciana;CR
3049;;Solanaceae;Solanumanisocladum;VU
3050;*;Solanaceae;Solanum arenarium;EN
3050;*;Solanaceae;Solanum arenarium;EN
3050;*;Solanaceae;Solanum arenarium;EN
3050;*;Solanaceae;Solanum arenarium;EN
3051;*;Solanaceae;Solanum bahianum;EN
3051;*;Solanaceae;Solanum bahianum;EN
3052;;Solanaceae;Solanum friburgense;VU
3053;;Solanaceae;Solanum gertii;EN
3054;*;Solanaceae;Solanum graveolens;EN
3054;*;Solanaceae;Solanum graveolens;EN
3054;*;Solanaceae;Solanum graveolens;EN
3055;*;Solanaceae;Solanumjabrense;EN
3056;;Solanaceae;Solanum kleinii;EN
3057;;Solanaceae;Solanum pabstii;EN
3057;;Solanaceae;Solanum pabstii;EN
3057;;Solanaceae;Solanum pabstii;EN
3057;;Solanaceae;Solanum pabstii;EN
3058;;Solanaceae;Solanum pachimatium;VU
3058;;Solanaceae;Solanum pachimatium;VU
3059;*;Solanaceae;Solanum paralum;EN
3059;*;Solanaceae;Solanum paralum;EN
3059;*;Solanaceae;Solanum paralum;EN
3060;;Solanaceae;Solanum psilophyllum;EN
3061;*;Solanaceae;Solanum restingae;EN
3062;*;Solanaceae;Solanumsantosii;VU
3063;*;Solanaceae;Solanumspissifolium;CR
3064;*;Solanaceae;Solanumviscosissimum;EN
3065;;Styracaceae;Styrax aureus;EN
3066;;Styracaceae;Styraxpauciflorus;CR
3067;;Symplocaceae;Symplocosangulata;CR
3068;;Symplocaceae;Symplocos atlantica;EN
3068;;Symplocaceae;Symplocos atlantica;EN
3069;*;Symplocaceae;Symplocos corymboclados;EN
3070;;Symplocaceae;Symplocosdasyphylla;EN
3071;;Symplocaceae;Symplocosglaberrima;EN
3072;;Symplocaceae;Symplocosincrassata;EN
3073;;Symplocaceae;Symplocos inopinata;EN
3074;*;Symplocaceae;Symplocositatiaiae;EN
3075;;Symplocaceae;Symplocos kleinii;VU
3076;;Symplocaceae;Symplocos microstyla;CR
3077;*;Symplocaceae;Symplocosneglecta;CR
3078;*;Symplocaceae;Symplocosorganensis;EN
3079;;Symplocaceae;Symplocospycnobotrya;EN
3080;*;Symplocaceae;Symplocosrhamnifolia;CR
3081;;Symplocaceae;Symplocos rizzinii;CR (PEX)
3082;*;Thelypteridaceae;Amauropelta novaeana;CR
3083;*;Thelypteridaceae;Goniopteris cutiataensis;EN
3084;*;Thelypteridaceae;Goniopterislittoralis;EN
3085;*;Thelypteridaceae;Goniopteris montana;VU
3086;*;Thelypteridaceae;Goniopteris multigemmifera;CR
3087;;Thelypteridaceae;Goniopteris refracta;EN
3088;;Thymelaeaceae;Daphnopsis filipedunculata;EN
3089;;Thymelaeaceae;Daphnopsispseudosalix;EN
3090;;Thymelaeaceae;Funiferabrasiliensis;VU
3091;;Thymelaeaceae;Funiferainsulae;CR
3092;;Trigoniaceae;Trigonialittoralis;EN
3093;*;Trigoniaceae;Trigoniodendron spiritusanctense;EN
3094;*;Tropaeolaceae;Tropaeolum warmingianum;EN
3095;;Urticaceae;Coussapoacurranii;EN
3096;;Urticaceae;Coussapoafloccosa;EN
3097;;Urticaceae;Coussapoapachyphylla;EN
3098;*;Urticaceae;Pileaaparadensis;CR
3099;*;Urticaceae;Pilea flammula;VU
3100;;Urticaceae;Pourouma formicarum;EN
3101;;Velloziaceae;Barbacenia brevifolia;EN
3102;*;Velloziaceae;Barbacenia delicatula;EN
3103;*;Velloziaceae;Barbacenia exscapa;CR
3104;;Velloziaceae;Barbacenia fannieae;VU
3105;;Velloziaceae;Barbacenia gaveensis;CR
3106;*;Velloziaceae;Barbaceniaglutinosa;CR
