"n";"port443";"familia";"especie_subespecie_var";"categoria"
2743;"*";"Primulaceae";"Myrsine villosissima";"EN"
2744;"";"Primulaceae";"Stylogyneleptantha";"EN"
2745;"";"Primulaceae";"Stylogynesordida";"CR"
2746;"*";"Proteaceae";"Euplassacantareirae";"EN"
2747;"";"Proteaceae";"Euplassahoehnei";"EN"
2748;"*";"Proteaceae";"Euplassanebularis";"EN"
2749;"";"Proteaceae";"Euplassa rufa";"VU"
2750;"*";"Proteaceae";"Euplassasemicostata";"EN"
2751;"*";"Proteaceae";"Panopsis multiflora";"EN"
2752;"*";"Proteaceae";"Roupalaasplenioides";"EN"
2753;"";"Proteaceae";"Roupala caparoensis";"EN"
2754;"";"Proteaceae";"Roupala gracilis";"EN"
2755;"";"Proteaceae";"Roupalalongepetiolata";"VU"
2756;"";"Proteaceae";"Roupala pallida";"EN"
2757;"*";"Proteaceae";"Roupala sculpta";"EN"
2758;"*";"Pteridaceae";"Adiantumdiphyllum";"CR"
2759;"*";"Pteridaceae";"Adiantumdiscolor";"EN"
2760;"*";"Pteridaceae";"Adiantum mynsseniae";"EN"
2761;"*";"Pteridaceae";"Adiantumpapillosum";"EN"
2762;"*";"Pteridaceae";"Adiantum tetragonum";"EN"
2763;"*";"Pteridaceae";"Cheilanthesincisa";"EN"
2764;"*";"Pteridaceae";"Cheilanthesjuergensii";"EN"
2765;"*";"Pteridaceae";"Cheilanthesregnelliana";"EN"
2766;"*";"Pteridaceae";"Doryopterisrediviva";"VU"
2767;"*";"Pteridaceae";"Doryopteristrilobata";"EN"
2768;"*";"Pteridaceae";"Jamesonia biardii";"EN"
2769;"*";"Pteridaceae";"Jamesoniabrasiliensis";"EN"
2770;"*";"Pteridaceae";"Jamesonia cheilanthoides";"EN"
2771;"*";"Pteridaceae";"Jamesoniainsignis";"EN"
2772;"*";"Pteridaceae";"Jamesonia rufescens";"CR"
2773;"*";"Pteridaceae";"Lytoneuronitatiaiense";"EN"
2774;"*";"Pteridaceae";"Lytoneuronparadoxum";"VU"
2775;"*";"Pteridaceae";"Lytoneuronrosenstockii";"EN"
2776;"*";"Pteridaceae";"Lytoneuronrufum";"EN"
2777;"*";"Pteridaceae";"Lytoneuronsubsimplex";"EN"
2778;"*";"Pteridaceae";"Lytoneurontijucanum";"EN"
2779;"*";"Pteridaceae";"Ormopteriscymbiformis";"EN"
2780;"*";"Pteridaceae";"Ormopteris gleichenioides";"EN"
2781;"*";"Pteridaceae";"Pteris congesta";"EN"
2782;"*";"Pteridaceae";"Pteris limae";"CR"
2783;"";"Quiinaceae";"Lacunariasampaioi";"EN"
2784;"*";"Rhamnaceae";"Colletia exserta";"EN"
2785;"*";"Rhamnaceae";"Colletiaparadoxa";"EN"
2786;"*";"Rhamnaceae";"Discariaamericana";"VU"
2787;"*";"Rhamnaceae";"Gouania corylifolia";"VU"
2788;"*";"Rhamnaceae";"Gouania inornata";"EN"
2789;"*";"Rhamnaceae";"Rhamnidiumglabrum";"VU"
2790;"";"Rhamnaceae";"Sarcomphalusglaziovii";"EN"
2791;"*";"Rhamnaceae";"Scutiaarenicola";"EN"
2792;"*";"Ricciaceae";"Riccia ridleyi";"CR"
2793;"";"Rubiaceae";"Alibertia curviflora";"EN"
2794;"";"Rubiaceae";"Alibertia duckei";"EN"
2795;"*";"Rubiaceae";"Alseis involuta";"VU"
2796;"";"Rubiaceae";"Alseis sertaneja";"EN"
2797;"";"Rubiaceae";"Appuniaaurantiaca";"EN"
2798;"";"Rubiaceae";"Bathysasylvestrae";"EN"
2799;"*";"Rubiaceae";"Bradea anomala";"EN"
2800;"*";"Rubiaceae";"Bradeabicornuta";"CR"
2801;"";"Rubiaceae";"Bradeaborrerioides";"EN"
2802;"";"Rubiaceae";"Bradeabrasiliensis";"EN"
2803;"*";"Rubiaceae";"Bradea montana";"CR"
2804;"";"Rubiaceae";"Calycophyllum papillosum";"EN"
2805;"*";"Rubiaceae";"Carapicheaipecacuanha";"VU"
2806;"*";"Rubiaceae";"Chiococcainsularis";"CR"
2807;"";"Rubiaceae";"Chomeliaestrellana";"EN"
2808;"";"Rubiaceae";"Chomeliapolyantha";"EN"
2809;"";"Rubiaceae";"Chomeliasericea";"EN"
2810;"";"Rubiaceae";"Chomelia tristis";"EN"
2811;"";"Rubiaceae";"Cordierahadrantha";"EN"
2812;"";"Rubiaceae";"Coussareaaccedens";"VU"
2813;"";"Rubiaceae";"Coussareaampla";"VU"
2814;"";"Rubiaceae";"Coussareaandrei";"EN"
2815;"*";"Rubiaceae";"Coussareabocainae";"EN"
2816;"";"Rubiaceae";"Coussareacoffeoides";"EN"
2817;"";"Rubiaceae";"Coussareafriburgensis";"EN"
2818;"";"Rubiaceae";"Coussareamachadoana";"EN"
2819;"";"Rubiaceae";"Coussareamegistophylla";"EN"
2820;"";"Rubiaceae";"Coussareastrigosipes";"EN"
2821;"";"Rubiaceae";"Coussarea viridis";"EN"
2822;"";"Rubiaceae";"Duroia valesca";"VU"
2823;"";"Rubiaceae";"Farameaatlantica";"VU"
2824;"*";"Rubiaceae";"Farameabahiensis";"VU"
2825;"";"Rubiaceae";"Farameabicolor";"VU"
2826;"";"Rubiaceae";"Farameabrachyloba";"EN"
2827;"";"Rubiaceae";"Faramea calyciflora";"CR"
2828;"";"Rubiaceae";"Farameacampanularis";"EN"
2829;"";"Rubiaceae";"Farameafilamentosa";"EN"
2830;"";"Rubiaceae";"Farameaincludens";"VU"
2831;"";"Rubiaceae";"Farameaintercedens";"CR"
2832;"";"Rubiaceae";"Faramealeucocalyx";"EN"
2833;"*";"Rubiaceae";"Farameaparatiensis";"EN"
2834;"";"Rubiaceae";"Faramea tinguana";"CR"
2835;"";"Rubiaceae";"Ferdinandusahirsuta";"EN"
2836;"*";"Rubiaceae";"Galianthe elegans";"VU"
2837;"";"Rubiaceae";"Galianthepolygonoides";"EN"
2838;"";"Rubiaceae";"Galianthe souzae";"CR"
2839;"*";"Rubiaceae";"Galianthe vaginata";"EN"
2840;"*";"Rubiaceae";"Galiumdiphyllum";"CR"
2841;"*";"Rubiaceae";"Galium rubidiflorum";"CR"
2842;"*";"Rubiaceae";"Galiumshepherdii";"CR"
2843;"";"Rubiaceae";"Guettardablanchetiana";"VU"
2844;"";"Rubiaceae";"Guettardadivaricata";"EN"
2845;"";"Rubiaceae";"Guettardagrazielae";"EN"
2846;"*";"Rubiaceae";"Hindsiaglabra";"CR"
2847;"*";"Rubiaceae";"Hindsiaibitipocensis";"CR"
2848;"";"Rubiaceae";"Ixora bahiensis";"EN"
2849;"";"Rubiaceae";"Ixoraheterophylla";"EN"
2850;"";"Rubiaceae";"Ixorapilosostyla";"EN"
2851;"";"Rubiaceae";"Keriantheralongiflora";"VU"
2852;"";"Rubiaceae";"Keriantherapreclara";"EN"
2853;"*";"Rubiaceae";"Manettia campanulacea";"CR"
2854;"*";"Rubiaceae";"Manettiapauciflora";"EN"
2855;"";"Rubiaceae";"Manettiapedunculata";"VU"
2856;"*";"Rubiaceae";"Melanopsidiumnigrum";"VU"
2857;"*";"Rubiaceae";"Mitracarpus anthospermoides";"EN"
2858;"*";"Rubiaceae";"Mitracarpus eritrichoides";"EN"
2859;"*";"Rubiaceae";"Mitracarpus rigidifolius";"VU"
2860;"*";"Rubiaceae";"Pagameaharleyi Steyerm.";"VU"
2861;"*";"Rubiaceae";"Palicourea fulgens";"VU"
2862;"";"Rubiaceae";"Parachimarrhisbreviloba";"EN"
2863;"";"Rubiaceae";"Posoqueriabahiensis";"VU"
2864;"";"Rubiaceae";"Posoqueriapalustris";"EN"
2865;"";"Rubiaceae";"Psychotria caudata";"VU"
2866;"";"Rubiaceae";"Psychotria clavipes";"EN"
2867;"";"Rubiaceae";"Psychotriafluminensis";"VU"
2868;"";"Rubiaceae";"Psychotriaformosa";"VU"
2869;"";"Rubiaceae";"Psychotriaglaziovii";"VU"
2870;"*";"Rubiaceae";"Psychotrialoefgrenii";"EN"
2871;"*";"Rubiaceae";"Psychotria microcarpa";"EN"
2872;"*";"Rubiaceae";"Psychotriapaludosa";"EN"
2873;"";"Rubiaceae";"Psychotriasubspathacea";"VU"
2874;"";"Rubiaceae";"Psychotria tenuinervis";"EN"
2875;"";"Rubiaceae";"Psychotria ulei";"EN"
2876;"";"Rubiaceae";"Randiahebecarpa";"EN"
2877;"";"Rubiaceae";"Randia itatiaiae";"CR"
2878;"";"Rubiaceae";"Remijia asperula";"VU"
2879;"";"Rubiaceae";"Retiniphyllum chloranthum";"VU"
2880;"";"Rubiaceae";"Retiniphyllumpilosum";"EN"
2881;"*";"Rubiaceae";"Richardiaschumannii";"EN"
2882;"*";"Rubiaceae";"Riodoceapulcherrima";"EN"
2883;"";"Rubiaceae";"Rudgeaamazonica";"VU"
2884;"";"Rubiaceae";"Rudgeabracteata";"EN"
2885;"*";"Rubiaceae";"Rudgeacoronatasubsp. saint-hilairei";"CR"
2886;"*";"Rubiaceae";"Rudgea corymbulosa";"EN"
2887;"*";"Rubiaceae";"Rudgea erythrocarpa";"EN"
2888;"";"Rubiaceae";"Rudgeahileiabaiana";"EN"
2889;"*";"Rubiaceae";"Rudgea insignis";"VU"
2890;"*";"Rubiaceae";"Rudgeajasminoidessubsp. nervosa";"VU"
2891;"";"Rubiaceae";"Rudgea mouririoides";"EN"
2892;"";"Rubiaceae";"Rudgea nobilis";"EN"
2893;"";"Rubiaceae";"Rudgea obtusa";"VU"
2894;"*";"Rubiaceae";"Rudgeapachyphylla";"CR"
2895;"";"Rubiaceae";"Rudgeapalicoureoides";"VU"
2896;"*";"Rubiaceae";"Rudgeaparquioidessubsp. caprifolium";"CR"
2897;"*";"Rubiaceae";"Rudgeaparquioidessubsp.hirsutissima";"EN"
2898;"*";"Rubiaceae";"Rudgeaparvifolia";"CR"
2899;"*";"Rubiaceae";"Rudgea sessilis subsp. cipoana";"EN"
2900;"";"Rubiaceae";"Rudgea vellerea";"VU"
2901;"*";"Rubiaceae";"Rustiaangustifolia";"EN"
2902;"";"Rubiaceae";"Rustia gracilis";"EN"
2903;"";"Rubiaceae";"Rustia simpsonii";"EN"
2904;"";"Rubiaceae";"Salzmanniaarborea";"VU"
2905;"";"Rubiaceae";"Simira eliezeriana";"EN"
2906;"*";"Rubiaceae";"Simiragrazielae";"CR"
2907;"*";"Rubiaceae";"Simirahatschbachiorum";"EN"
2908;"";"Rubiaceae";"Simirahexandra";"EN"
2909;"";"Rubiaceae";"Simiraparaensis";"VU"
2910;"";"Rubiaceae";"Simira walteri";"EN"
2911;"*";"Rubiaceae";"Staeliahatschbachii";"EN"
2912;"";"Rubiaceae";"Standleya erecta";"CR"
2913;"*";"Rubiaceae";"Standleyakuhlmanni";"EN"
2914;"";"Rubiaceae";"Standleyalimae";"CR"
2915;"";"Rubiaceae";"Warszewiczia longistaminea";"EN"
2916;"*";"Rutaceae";"Andreadoxa flava";"CR"
2917;"";"Rutaceae";"Angosturaquinquefolia";"VU"
2918;"";"Rutaceae";"Conchocarpus adenantherus";"EN"
2919;"";"Rutaceae";"Conchocarpusalbiflorus";"EN"
2920;"*";"Rutaceae";"Conchocarpusbellus";"CR"
2921;"*";"Rutaceae";"Conchocarpuscauliflorus";"CR"
2922;"*";"Rutaceae";"Conchocarpuscoeruleus";"EN"
2923;"";"Rutaceae";"Conchocarpusfurcatus";"CR"
2924;"";"Rutaceae";"Conchocarpus grandiflorus";"EN"
2925;"";"Rutaceae";"Conchocarpus hamadryadicus";"VU"
2926;"";"Rutaceae";"Conchocarpus macrocarpus";"EN"
2927;"*";"Rutaceae";"Conchocarpus marginatus";"CR"
2928;"";"Rutaceae";"Conchocarpus minutiflorus";"CR"
2929;"";"Rutaceae";"Conchocarpusovatus";"VU"
2930;"";"Rutaceae";"Conchocarpussantosii";"CR"
2931;"";"Rutaceae";"Conchocarpussordidus";"CR"
2932;"*";"Rutaceae";"Esenbeckiairwiniana";"EN"
2933;"";"Rutaceae";"Esenbeckiaoligantha";"EN"
2934;"*";"Rutaceae";"Euxylophoraparaensis";"EN"
2935;"*";"Rutaceae";"Galipea carinata";"CR"
2936;"";"Rutaceae";"Galipea revoluta";"EN"
2937;"";"Rutaceae";"Hortiasuperba";"VU"
2938;"*";"Rutaceae";"Metrodorea maracasana";"VU"
2939;"";"Rutaceae";"Neoraputia calliantha";"EN"
2940;"*";"Rutaceae";"Pilocarpus alatus";"EN"
2941;"";"Rutaceae";"Pilocarpus carajaensis";"EN"
2942;"";"Rutaceae";"Pilocarpusgrandiflorus";"VU"
2943;"*";"Rutaceae";"Pilocarpusjaborandi";"EN"
2944;"*";"Rutaceae";"Pilocarpus microphyllus";"VU"
2945;"";"Rutaceae";"Pilocarpussulcatus";"EN"
2946;"*";"Rutaceae";"Pilocarpus trachylophus";"EN"
2947;"*";"Rutaceae";"Raulinoa echinata";"VU"
2948;"*";"Rutaceae";"Spirantheraspeciosa";"CR"
2949;"";"Rutaceae";"Ticoreafroesii";"VU"
2950;"";"Rutaceae";"Zanthoxylumretusum";"EN"
2951;"";"Rutaceae";"Zanthoxylum unifoliolatum";"EN"
2952;"";"Sabiaceae";"Meliosma chartacea";"VU"
2953;"";"Sabiaceae";"Meliosmaitatiaiae";"VU"
2954;"*";"Salicaceae";"Abatiaangeliana";"VU"
2955;"";"Salicaceae";"Abatia microphylla";"EN"
2956;"";"Salicaceae";"Banara trinitatis";"CR"
2957;"";"Salicaceae";"Caseariacatharinensis";"EN"
2958;"";"Salicaceae";"Caseariamurceana";"VU"
2959;"";"Salicaceae";"Xylosmaglaberrima";"VU"
2960;"*";"Santalaceae";"Acanthosyrispaulo-alvinii";"CR"
2961;"";"Sapindaceae";"Alatococcussiqueirae";"EN"
2962;"";"Sapindaceae";"Allophylusheterophyllus";"VU"
2963;"";"Sapindaceae";"Cupania crassifolia";"EN"
2964;"";"Sapindaceae";"Cupaniafluminensis";"EN"
2965;"";"Sapindaceae";"Cupaniamoraesiana";"CR"
2966;"";"Sapindaceae";"Cupania radlkoferi";"CR"
2967;"";"Sapindaceae";"Cupaniaschizoneura";"CR"
2968;"";"Sapindaceae";"Matayba cristae";"VU"
2969;"*";"Sapindaceae";"Melicoccus espiritosantensis";"EN"
2970;"";"Sapindaceae";"Paullinia marginata";"EN"
2971;"";"Sapindaceae";"Porocystisacuminata";"EN"
2972;"*";"Sapindaceae";"Serjaniadivaricocca";"CR"
2973;"";"Sapindaceae";"Serjaniafluminensis";"EN"
2974;"*";"Sapindaceae";"Serjaniahatschbachii";"CR"
2975;"";"Sapindaceae";"Serjanialittoralis";"EN"
2976;"";"Sapindaceae";"Serjania tenuis";"VU"
2977;"";"Sapindaceae";"Talisiaghilleana";"EN"
2978;"";"Sapindaceae";"Talisiagranulosa";"CR"
2979;"";"Sapindaceae";"Talisiaparviflora";"VU"
2980;"";"Sapindaceae";"Toulicia stans";"CR"
2981;"";"Sapindaceae";"Touliciasubsquamulata";"VU"
2982;"*";"Sapindaceae";"Urvillea glabra";"VU"
2983;"*";"Sapotaceae";"Chrysophyllumimperiale";"EN"
2984;"";"Sapotaceae";"Chrysophyllumwilsonii";"EN"
2985;"*";"Sapotaceae";"Manilkaradardanoi";"CR"
2986;"*";"Sapotaceae";"Manilkaradecrescens";"VU"
2987;"*";"Sapotaceae";"Manilkara maxima";"EN"
2988;"*";"Sapotaceae";"Micropholissplendens";"EN"
2989;"";"Sapotaceae";"Pouteriaatlantica";"CR"
2990;"*";"Sapotaceae";"Pouteria bapeba";"EN"
2991;"*";"Sapotaceae";"Pouteria bullata";"EN"
2992;"*";"Sapotaceae";"Pouteriabutyrocarpa";"CR"
2993;"";"Sapotaceae";"Pouteria citriodora";"EN"
2994;"*";"Sapotaceae";"Pouteria coelomatica";"EN"
2995;"";"Sapotaceae";"Pouteria confusa";"EN"
2996;"";"Sapotaceae";"Pouteria erythrochrysa";"VU"
2997;"";"Sapotaceae";"Pouteriaflavilatex";"EN"
2998;"";"Sapotaceae";"Pouteria freitasii";"VU"
2999;"*";"Sapotaceae";"Pouteria macahensis";"EN"
3000;"";"Sapotaceae";"Pouteria maxima";"VU"
3001;"";"Sapotaceae";"Pouteria multiflora";"EN"
3002;"";"Sapotaceae";"Pouteriapentamera";"EN"
3003;"";"Sapotaceae";"Pouteria resinosa";"EN"
3004;"";"Sapotaceae";"Pouteriastylifera";"EN"
3005;"";"Sapotaceae";"Pouteria velutinicarpa";"CR"
3006;"*";"Sapotaceae";"Pradosiagranulosa";"EN"
3007;"*";"Sapotaceae";"Pradosia kuhlmannii";"EN"
3008;"";"Sapotaceae";"Pradosialahoziana";"CR"
3009;"";"Sapotaceae";"Pradosialongipedicellata";"EN"
3010;"";"Sapotaceae";"Pradosia restingae";"EN"
3011;"*";"Sapotaceae";"Sarcaulus vestitus";"VU"
3012;"*";"Scrophulariaceae";"Buddlejaspeciosissima";"EN"
3013;"*";"Selaginellaceae";"Selaginellamendoncae";"VU"
3014;"";"Seligeriaceae";"Brachydontium notorogenes";"CR"
3015;"*";"Simaroubaceae";"Castela tweedii";"EN"
3016;"";"Simaroubaceae";"Homalolepiscavalcantei";"EN"
3017;"";"Simaroubaceae";"Homalolepisdocensis";"CR"
3018;"";"Simaroubaceae";"Homalolepisfloribunda";"CR"
3019;"*";"Simaroubaceae";"Homalolepisglabra";"VU"
3020;"";"Simaroubaceae";"Homalolepisinsignis";"EN"
3021;"";"Simaroubaceae";"Homalolepismaiana";"CR"
3022;"";"Simaroubaceae";"Homalolepisplanaltina";"CR"
3023;"";"Simaroubaceae";"Homalolepispumila";"VU"
3024;"*";"Simaroubaceae";"Homalolepissalubris";"CR"
3025;"*";"Simaroubaceae";"Homalolepissuaveolens";"CR"
3026;"*";"Simaroubaceae";"Homalolepis warmingiana";"EN"
3027;"*";"Smilacaceae";"Smilaxlappacea";"EN"
3028;"*";"Smilacaceae";"Smilaxlutescens";"EN"
3029;"*";"Smilacaceae";"Smilax muscosa";"VU"
3030;"*";"Smilacaceae";"Smilaxspicata";"EN"
3031;"*";"Smilacaceae";"Smilaxsubsessiliflora";"EN"
3032;"";"Solanaceae";"Athenaeaangustifolia";"EN"
3033;"";"Solanaceae";"Athenaeasellowiana";"EN"
3034;"*";"Solanaceae";"Calibrachoaeglandulata";"EN"
3035;"*";"Solanaceae";"Calibrachoaelegans";"EN"
3036;"*";"Solanaceae";"Calibrachoahumilis";"EN"
3037;"*";"Solanaceae";"Calibrachoaspathulata";"VU"
3038;"";"Solanaceae";"Capsicumfriburgense";"EN"
3039;"*";"Solanaceae";"Lycianthesrepens";"EN"
3040;"*";"Solanaceae";"Nicotiana mutabilis";"VU"
3041;"*";"Solanaceae";"Nierembergiapinifolia";"CR"
3042;"*";"Solanaceae";"Petuniabonjardinensis";"EN"
3043;"*";"Solanaceae";"Petunia exserta";"EN"
3044;"*";"Solanaceae";"Petunia mantiqueirensis";"EN"
3045;"*";"Solanaceae";"Petunia reitzii";"CR"
3046;"*";"Solanaceae";"Petunia saxicola";"CR"
3047;"*";"Solanaceae";"Schwenckiacurviflora";"EN"
3048;"*";"Solanaceae";"Schwenckia nova-veneciana";"CR"
3049;"";"Solanaceae";"Solanumanisocladum";"VU"
3050;"*";"Solanaceae";"Solanumarenarium";"EN"
3051;"*";"Solanaceae";"Solanumbahianum";"EN"
3052;"";"Solanaceae";"Solanumfriburgense";"VU"
3053;"";"Solanaceae";"Solanumgertii";"EN"
3054;"*";"Solanaceae";"Solanumgraveolens";"EN"
3055;"*";"Solanaceae";"Solanumjabrense";"EN"
3056;"";"Solanaceae";"Solanum kleinii";"EN"
3057;"";"Solanaceae";"Solanumpabstii";"EN"
3058;"";"Solanaceae";"Solanumpachimatium";"VU"
3059;"*";"Solanaceae";"Solanumparalum";"EN"
3060;"";"Solanaceae";"Solanumpsilophyllum";"EN"
3061;"*";"Solanaceae";"Solanum restingae";"EN"
3062;"*";"Solanaceae";"Solanumsantosii";"VU"
3063;"*";"Solanaceae";"Solanumspissifolium";"CR"
3064;"*";"Solanaceae";"Solanumviscosissimum";"EN"
3065;"";"Styracaceae";"Styrax aureus";"EN"
3066;"";"Styracaceae";"Styraxpauciflorus";"CR"
3067;"";"Symplocaceae";"Symplocosangulata";"CR"
3068;"";"Symplocaceae";"Symplocosatlantica";"EN"
3069;"*";"Symplocaceae";"Symplocos corymboclados";"EN"
3070;"";"Symplocaceae";"Symplocosdasyphylla";"EN"
3071;"";"Symplocaceae";"Symplocosglaberrima";"EN"
3072;"";"Symplocaceae";"Symplocosincrassata";"EN"
3073;"";"Symplocaceae";"Symplocosinopinata";"EN"
3074;"*";"Symplocaceae";"Symplocositatiaiae";"EN"
3075;"";"Symplocaceae";"Symplocos kleinii";"VU"
3076;"";"Symplocaceae";"Symplocosmicrostyla";"CR"
3077;"*";"Symplocaceae";"Symplocosneglecta";"CR"
3078;"*";"Symplocaceae";"Symplocosorganensis";"EN"
3079;"";"Symplocaceae";"Symplocospycnobotrya";"EN"
3080;"*";"Symplocaceae";"Symplocosrhamnifolia";"CR"
3081;"";"Symplocaceae";"Symplocos rizzinii";"CR (PEX)"
3082;"*";"Thelypteridaceae";"Amauropeltanovaeana";"CR"
3083;"*";"Thelypteridaceae";"Goniopteris cutiataensis";"EN"
3084;"*";"Thelypteridaceae";"Goniopterislittoralis";"EN"
3085;"*";"Thelypteridaceae";"Goniopteris montana";"VU"
3086;"*";"Thelypteridaceae";"Goniopteris multigemmifera";"CR"
3087;"";"Thelypteridaceae";"Goniopteris refracta";"EN"
3088;"";"Thymelaeaceae";"Daphnopsis filipedunculata";"EN"
3089;"";"Thymelaeaceae";"Daphnopsispseudosalix";"EN"
3090;"";"Thymelaeaceae";"Funiferabrasiliensis";"VU"
3091;"";"Thymelaeaceae";"Funiferainsulae";"CR"
3092;"";"Trigoniaceae";"Trigonialittoralis";"EN"
3093;"*";"Trigoniaceae";"Trigoniodendron spiritusanctense";"EN"
3094;"*";"Tropaeolaceae";"Tropaeolum warmingianum";"EN"
3095;"";"Urticaceae";"Coussapoacurranii";"EN"
3096;"";"Urticaceae";"Coussapoafloccosa";"EN"
3097;"";"Urticaceae";"Coussapoapachyphylla";"EN"
3098;"*";"Urticaceae";"Pileaaparadensis";"CR"
3099;"*";"Urticaceae";"Pilea flammula";"VU"
3100;"";"Urticaceae";"Pouroumaformicarum";"EN"
3101;"";"Velloziaceae";"Barbaceniabrevifolia";"EN"
3102;"*";"Velloziaceae";"Barbaceniadelicatula";"EN"
3103;"*";"Velloziaceae";"Barbacenia exscapa";"CR"
3104;"";"Velloziaceae";"Barbaceniafannieae";"VU"
3105;"";"Velloziaceae";"Barbaceniagaveensis";"CR"
3106;"*";"Velloziaceae";"Barbaceniaglutinosa";"CR"
3107;"*";"Velloziaceae";"Barbaceniagounelleana";"EN"
3108;"*";"Velloziaceae";"Barbacenialongiscapa";"CR"
3109;"*";"Velloziaceae";"Barbaceniaparanaensis";"EN"
3110;"*";"Velloziaceae";"Barbaceniapungens";"CR"
3111;"*";"Velloziaceae";"Barbacenia riparia";"CR"
3112;"*";"Velloziaceae";"Barbacenia rodriguesii";"EN"
3113;"";"Velloziaceae";"Barbaceniaseubertiana";"EN"
3114;"*";"Velloziaceae";"Barbaceniaspectabilis";"EN"
3115;"*";"Velloziaceae";"Barbaceniaspiralis";"EN"
3116;"*";"Velloziaceae";"Vellozia alata";"EN"
3117;"*";"Velloziaceae";"Velloziaarmata";"EN"
3118;"*";"Velloziaceae";"Velloziabarbata";"EN"
3119;"*";"Velloziaceae";"Vellozia canelinha";"CR"
3120;"*";"Velloziaceae";"Velloziagigantea";"EN"
3121;"*";"Velloziaceae";"Velloziaglabra";"EN"
3122;"*";"Velloziaceae";"Velloziahatschbachii";"EN"
3123;"*";"Velloziaceae";"Vellozialilacina";"EN"
3124;"*";"Velloziaceae";"Vellozia metzgerae";"EN"
3125;"*";"Velloziaceae";"Vellozia nuda";"EN"
3126;"*";"Velloziaceae";"Velloziapatens";"EN"
3127;"*";"Velloziaceae";"Velloziapiresiana";"EN"
3128;"*";"Velloziaceae";"Velloziapulchra";"EN"
3129;"*";"Velloziaceae";"Velloziasessilis";"EN"
3130;"*";"Velloziaceae";"Velloziastreptophylla";"EN"
3131;"*";"Velloziaceae";"Velloziasubalata";"EN"
3132;"";"Verbenaceae";"Aloysia cordata";"EN"
3133;"*";"Verbenaceae";"Aloysiahatschbachii";"EN"
3134;"*";"Verbenaceae";"Lippia bradei";"VU"
3135;"*";"Verbenaceae";"Lippiabromleyana";"EN"
3136;"*";"Verbenaceae";"Lippia elliptica";"VU"
3137;"*";"Verbenaceae";"Lippiainsignis";"VU"
3138;"*";"Verbenaceae";"Lippia morii";"EN"
3139;"*";"Verbenaceae";"Lippia pumila";"EN"
3140;"*";"Verbenaceae";"Lippia rhodocnemis";"EN"
3141;"*";"Verbenaceae";"Recordia reitzii";"VU"
3142;"*";"Verbenaceae";"Stachytarpheta almasensis";"EN"
3143;"*";"Verbenaceae";"Stachytarpheta procumbens";"EN"
3144;"*";"Verbenaceae";"Stachytarpheta radlkoferiana";"VU"
3145;"*";"Violaceae";"Hybanthusalbus";"CR"
3146;"*";"Violaceae";"Pombaliastrigoides";"EN"
3147;"";"Violaceae";"Rinorealaevigata";"EN"
3148;"*";"Violaceae";"Rinorealongistipulata";"EN"
3149;"*";"Violaceae";"Rinorea ramiziana";"EN"
3150;"*";"Violaceae";"Violagracillima";"EN"
3151;"*";"Vitaceae";"Cissusapendiculata";"EN"
3152;"*";"Vitaceae";"Cissusinundata";"VU"
3153;"";"Vochysiaceae";"Callisthenedryadum";"CR"
3154;"";"Vochysiaceae";"Callistheneerythroclada";"EN"
3155;"*";"Vochysiaceae";"Callistheneinundata";"EN"
3156;"";"Vochysiaceae";"Callisthenekuhlmannii";"EN"
3157;"*";"Vochysiaceae";"Erismaarietinum";"EN"
3158;"";"Vochysiaceae";"Erisma fuscum";"EN"
3159;"*";"Vochysiaceae";"Qualea coerulea";"EN"
3160;"";"Vochysiaceae";"Qualea hannekesaskiarum";"EN"
3161;"";"Vochysiaceae";"Qualeainsignis";"VU"
3162;"";"Vochysiaceae";"Qualealabouriauana";"VU"
3163;"";"Vochysiaceae";"Qualea lundii";"EN"
3164;"*";"Vochysiaceae";"Qualea magna";"EN"
3165;"*";"Vochysiaceae";"Vochysiaangelica";"EN"
3166;"";"Vochysiaceae";"Vochysiaassua";"VU"
3167;"";"Vochysiaceae";"Vochysiadardanoi";"EN"
3168;"";"Vochysiaceae";"Vochysia eximia";"VU"
3169;"";"Vochysiaceae";"Vochysia expansa";"VU"
3170;"";"Vochysiaceae";"Vochysiaglazioviana";"EN"
3171;"";"Vochysiaceae";"Vochysiagummifera";"EN"
3172;"";"Vochysiaceae";"Vochysiamapuerae";"VU"
3173;"";"Vochysiaceae";"Vochysiaoblongifolia";"EN"
3174;"*";"Vochysiaceae";"Vochysiapygmaea";"EN"
3175;"";"Vochysiaceae";"Vochysiarotundifolia";"EN"
3176;"";"Vochysiaceae";"Vochysia rufescens";"VU"
3177;"*";"Vochysiaceae";"Vochysiasantaluciae";"EN"
3178;"";"Vochysiaceae";"Vochysiaselloi";"EN"
3179;"";"Vochysiaceae";"Vochysiaspathulata";"EN"
3180;"";"Vochysiaceae";"Vochysia talmonii";"CR"
3181;"*";"Xyridaceae";"Xyris aurea";"EN"
3182;"*";"Xyridaceae";"Xyrisblepharophylla";"EN"
3183;"*";"Xyridaceae";"Xyris cipoensis";"EN"
3184;"*";"Xyridaceae";"Xyris coutensis";"CR"
3185;"*";"Xyridaceae";"Xyrisdardanoi";"CR"
3186;"*";"Xyridaceae";"Xyris fibrosa";"CR"
3187;"*";"Xyridaceae";"Xyris fusca";"EN"
3188;"*";"Xyridaceae";"Xyrishatschbachii";"CR"
